set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
PNW	8015	15930.260671707563	93.88415081998913	0	509.8
PNW	8016	14943.164919745583	37.674801167763306	0	509.8
PNW	8017	14523.724969155104	428.80464506682364	0	509.8
PNW	8018	14168.905538945664	330.241077025432	0	509.8
PNW	8019	14037.726793003445	259.4413832322709	0	509.8
PNW	8020	14114.126498393225	209.18484907981744	0	509.8
PNW	8021	14452.556711242056	137.72478052345664	0	509.8
PNW	8022	15183.045036221069	130.3308759406686	0	509.8
PNW	8023	16253.126102732595	244.98492374344102	0	509.8
PNW	8024	17269.74129030589	304.1915413910133	0	509.8
PNW	8025	17842.115986660443	338.25888446742937	0	509.8
PNW	8026	18055.9636437556	387.57571835915553	0	509.8
PNW	8027	17897.734356846846	393.02808741010836	0	509.8
PNW	8028	17581.190437675214	520.0806115933165	0	509.8
PNW	8029	17249.750102521255	808.8173674211853	0	509.8
PNW	8030	16955.083328507168	1258.3036254338178	0	509.8
PNW	8031	16794.03602692993	1476.6320353174854	0	509.8
PNW	8032	17064.967192491124	1417.2200202056656	0	509.8
PNW	8033	18258.58151451274	1660.9037711606632	0	509.8
PNW	8034	19891.172405243804	2225.027968179948	0	509.8
PNW	8035	20115.453929760915	2170.4916283967527	0	509.8
PNW	8036	19882.45675657554	1838.770340507586	0	509.8
PNW	8037	19287.31923399015	1786.757214250392	0	509.8
PNW	8038	18197.170044631075	1700.6906537293964	0	509.8
PNW	8039	16768.446973638114	1638.8227733808774	0	509.8
PNW	8040	15627.951079398723	1533.0508941597755	0	509.8
PNW	8041	15272.5999815177	2737.791855340092	0	509.8
PNW	8042	15032.748625533772	3165.7305263602398	0	509.8
PNW	8043	15069.797759139343	3063.7354465131207	0	509.8
PNW	8044	15314.612930216414	3256.116337856371	0	509.8
PNW	8045	16063.898518921083	3168.8585998527556	0	509.8
PNW	8046	17751.664644481738	2972.6164713182256	0	509.8
PNW	8047	20340.796086656395	2898.956810177135	0	509.8
PNW	8048	21895.034064832867	3464.185639894187	0	509.8
PNW	8049	21613.517957807457	4147.841387500235	0	509.8
PNW	8050	21188.882329086686	4290.705204420161	0	509.8
PNW	8051	20780.98687678146	4714.360308120926	0	509.8
PNW	8052	20275.80818943972	4612.3783575563375	0	509.8
PNW	8053	19850.103354324343	5039.642288722884	0	509.8
PNW	8054	19569.828064775924	5100.111085447873	0	509.8
PNW	8055	19393.51413954605	5181.867332420619	0	509.8
PNW	8056	19802.96842283948	5181.212564281856	0	509.8
PNW	8057	21410.234086222124	5191.3772021787845	0	509.8
PNW	8058	22497.547061736484	4870.623186542871	0	509.8
PNW	8059	22410.825702145557	4845.009125982709	0	509.8
PNW	8060	21835.191929539098	4782.248699254361	0	509.8
PNW	8061	20957.628090481732	4854.231555101178	0	509.8
PNW	8062	19332.199283261896	4902.499593214778	0	509.8
PNW	8063	17568.446871283042	5625.08290323786	0	509.8
PNW	8064	16163.917849164323	5753.837595476345	0	509.8
PNW	8065	15565.331280995988	5462.645767151668	0	509.8
PNW	8066	15234.6170727588	5575.1629756552675	0	509.8
PNW	8067	15182.190801739567	5629.756393935622	0	509.8
PNW	8068	15344.744633122777	5519.615786571847	0	509.8
PNW	8069	16027.405958881418	5470.659455827085	0	509.8
PNW	8070	17631.971502126686	5595.075212312837	0	509.8
PNW	8071	20000.400942974786	5468.100314951568	0	509.8
PNW	8072	21460.768586300877	5109.7744854298635	0	509.8
PNW	8073	21221.287145885268	4824.005204578193	0	509.8
PNW	8074	20770.908369862656	4274.131682387952	0	509.8
PNW	8075	20370.342553122617	3838.6129153076067	0	509.8
PNW	8076	19998.734121290487	3151.6772804592792	0	509.8
PNW	8077	19711.924279438383	2610.893380639141	0	509.8
PNW	8078	19554.24748003819	2078.2240711996187	0	509.8
PNW	8079	19398.63755947085	1798.6528092749102	0	509.8
PNW	8080	19721.6915604644	1670.1722669298913	0	509.8
PNW	8081	21274.55426221392	1715.5570193503784	0	509.8
PNW	8082	22551.66284753603	1933.5741776739533	0	509.8
PNW	8083	22435.02957199737	2106.512955357984	0	509.8
PNW	8084	22073.17974126333	2241.542654564046	0	509.8
PNW	8085	21170.9647899396	2088.826795018477	0	509.8
PNW	8086	19679.796301535964	1903.6115839153533	0	509.8
PNW	8087	18020.170730212518	1751.422479156463	0	509.8
PNW	8088	16617.804875207366	1623.7414340378643	0	509.8
PNW	8089	16350.84285908157	4168.448157837425	0	509.8
PNW	8090	15992.211002259311	5142.539293158368	0	509.8
PNW	8091	15921.144842205254	4730.133368485537	0	509.8
PNW	8092	16099.35509227299	4293.880583226637	0	509.8
PNW	8093	16773.00330734771	3380.4517055994143	0	509.8
PNW	8094	18341.137733305924	2500.031341657603	0	509.8
PNW	8095	20758.41456431153	2316.249145002938	0	509.8
PNW	8096	22262.75267767174	2307.1049547339207	0	509.8
PNW	8097	21998.70386977939	2445.4587330284658	0	509.8
PNW	8098	21475.82067468206	2325.4034324571203	0	509.8
PNW	8099	20888.69934163028	2479.806897210618	0	509.8
PNW	8100	20164.46840923317	3433.22081834284	0	509.8
PNW	8101	19713.57604490459	4119.775920217753	0	509.8
PNW	8102	19395.189400550687	4450.918801769062	0	509.8
PNW	8103	19342.11810770844	4736.751495795947	0	509.8
PNW	8104	19793.52397897791	5194.3287207356425	0	509.8
PNW	8105	21552.65005222146	4906.748194444073	0	509.8
PNW	8106	23031.906384499955	4808.167921586902	0	509.8
PNW	8107	23121.649019797696	4639.9969788369945	0	509.8
PNW	8108	22760.296451961465	4787.238400076846	0	509.8
PNW	8109	22039.982846291787	4722.746523307051	0	509.8
PNW	8110	20575.10448692993	4896.728742657348	0	509.8
PNW	8111	18849.95060822804	5207.981147898138	0	509.8
PNW	8112	17406.175178814945	5318.093085699897	0	509.8
PNW	8113	15259.643832943504	1130.837304762137	0	509.8
PNW	8114	14917.004348788623	1096.9597293653308	0	509.8
PNW	8115	14853.794390741961	1249.5870059313938	0	509.8
PNW	8116	15039.076379980137	1697.3209582314093	0	509.8
PNW	8117	15735.549816411733	1570.8975814011933	0	509.8
PNW	8118	17317.526353416317	1503.1707623221414	0	509.8
PNW	8119	19812.582622040816	1648.3713852295346	0	509.8
PNW	8120	21281.747952827824	1646.5369864199195	0	509.8
PNW	8121	20981.99645458434	1991.941694269628	0	509.8
PNW	8122	20521.452235684566	2266.537995610787	0	509.8
PNW	8123	20150.475478324242	2104.977657519569	0	509.8
PNW	8124	19861.68110742478	2345.6437165786647	0	509.8
PNW	8125	19725.776153562132	2841.1534814128117	0	509.8
PNW	8126	19601.447449877145	2607.087429097549	0	509.8
PNW	8127	19485.765602019528	2708.367858833069	0	509.8
PNW	8128	19886.86826758956	2659.5762123395707	0	509.8
PNW	8129	21384.14078191174	2789.178406060977	0	509.8
PNW	8130	22311.637211435795	2756.2281400644874	0	509.8
PNW	8131	22130.396011771783	2259.3569848130915	0	509.8
PNW	8132	21573.10981199369	1698.5276920398148	0	509.8
PNW	8133	20704.160638965262	1660.9408271386042	0	509.8
PNW	8134	19251.95186514032	1701.491881919809	0	509.8
PNW	8135	17532.09363366508	1225.6183976540406	0	509.8
PNW	8136	16205.575476716576	1386.8061822256775	0	509.8
PNW	8137	15376.95195936336	4659.284402821922	0	509.8
PNW	8138	14989.910788895007	4716.875063182159	0	509.8
PNW	8139	14924.3543561588	4525.457776273108	0	509.8
PNW	8140	15114.167624140942	4196.043970626499	0	509.8
PNW	8141	15727.500464827432	4167.067216320447	0	509.8
PNW	8142	17201.902297590448	3883.078114624756	0	509.8
PNW	8143	19420.20406835522	3226.255342395221	0	509.8
PNW	8144	20980.249603306984	2803.682687881869	0	509.8
PNW	8145	21000.91898867114	2588.969267994635	0	509.8
PNW	8146	20730.080893249327	2211.5376816147004	0	509.8
PNW	8147	20314.983632133102	1580.5823479253736	0	509.8
PNW	8148	19838.8258836659	1510.54147725363	0	509.8
PNW	8149	19351.36596609573	1147.3455608425058	0	509.8
PNW	8150	19033.22741628784	1006.905875261284	0	509.8
PNW	8151	18971.83187067839	703.8355634998845	0	509.8
PNW	8152	19406.629031226283	490.09327463952906	0	509.8
PNW	8153	20846.47464151976	360.1430029076392	0	509.8
PNW	8154	21715.727408446008	408.7551025812677	0	509.8
PNW	8155	21415.443124950558	457.56348277864316	0	509.8
PNW	8156	20796.942992141147	309.05888566024873	0	509.8
PNW	8157	20071.47119403721	327.81356604992817	0	509.8
PNW	8158	18879.51644574856	346.4249748119062	0	509.8
PNW	8159	17550.14055552626	385.6207227767003	0	509.8
PNW	8160	16270.922320972675	308.0329626442795	0	509.8
PNW	8161	15594.039196657011	1107.6802658603633	0	509.8
PNW	8162	15195.308649505256	1074.4964280401812	0	509.8
PNW	8163	15043.3616488451	1223.998236631295	0	509.8
PNW	8164	15148.425640710595	1662.5635910194846	0	509.8
PNW	8165	15578.791544327487	1538.729084438793	0	509.8
PNW	8166	16509.936856945376	1472.3891603423376	0	509.8
PNW	8167	17828.244269030627	1614.6163966634645	0	509.8
PNW	8168	18946.523587257456	1612.8195622713104	0	509.8
PNW	8169	19741.34709572359	1951.1511480875934	0	509.8
PNW	8170	20054.224966867	2220.1243264510604	0	509.8
PNW	8171	19763.2934856074	2061.872385614167	0	509.8
PNW	8172	19313.703119246715	2297.610137773146	0	509.8
PNW	8173	18808.761039243047	2782.9729620596545	0	509.8
PNW	8174	18373.15164461168	2553.700063150477	0	509.8
PNW	8175	18146.73459661704	2652.9064944058473	0	509.8
PNW	8176	18454.506628504954	2605.113992573719	0	509.8
PNW	8177	19924.74376006953	2732.0622209288226	0	509.8
PNW	8178	21226.817319462247	2699.786703269951	0	509.8
PNW	8179	21056.07049151316	2213.090366821288	0	509.8
PNW	8180	20564.404572053027	1663.7456135969928	0	509.8
PNW	8181	19984.84135185066	1626.9284442912922	0	509.8
PNW	8182	19017.73458433204	1666.6491034451844	0	509.8
PNW	8183	17762.36628500517	1200.5204522699573	0	509.8
PNW	8184	16624.644734520232	1358.4074686567305	0	509.8
PNW	8185	16718.22500916042	3009.1066840958	0	509.8
PNW	8186	16348.057359043665	3330.1358200989785	0	509.8
PNW	8187	16260.809666414807	3323.6743031183314	0	509.8
PNW	8188	16349.476571854337	3098.901782419501	0	509.8
PNW	8189	16776.355328740414	3272.283187315772	0	509.8
PNW	8190	17662.23205697633	3250.8170829258006	0	509.8
PNW	8191	18954.285023919863	3193.529975353967	0	509.8
PNW	8192	20102.99469400749	3152.996232700888	0	509.8
PNW	8193	20858.54411255144	2425.2860814393275	0	509.8
PNW	8194	21173.517606012032	1669.9170441784936	0	509.8
PNW	8195	20967.42622658706	1031.2158565567042	0	509.8
PNW	8196	20562.406127298997	745.2920446915917	0	509.8
PNW	8197	20072.04366331973	443.6410886220896	0	509.8
PNW	8198	19704.444204344185	117.55827056788205	0	509.8
PNW	8199	19494.79491736287	19.85375091473956	0	509.8
PNW	8200	19827.585549951564	8.543129181493986	0	509.8
PNW	8201	21489.24224952565	43.60605650865455	0	509.8
PNW	8202	22824.911175214656	24.546455676405284	0	509.8
PNW	8203	22755.902395055597	19.516838755054135	0	509.8
PNW	8204	22399.18491255874	20.69603125657695	0	509.8
PNW	8205	21682.243001047715	20.214728204098467	0	509.8
PNW	8206	20180.070169106504	12.513879364441898	0	509.8
PNW	8207	18518.89643730153	2.045537973033764	0	509.8
PNW	8208	17105.804218612637	1.2032576311963368	0	509.8
PNW	8209	16690.42819298893	2770.0365687426342	0	509.8
PNW	8210	16364.334128756123	3313.755621521784	0	509.8
PNW	8211	16316.733471862965	3315.9837347679563	0	509.8
PNW	8212	16503.241088092207	3994.3997938877283	0	509.8
PNW	8213	17220.309268944933	4683.164985280512	0	509.8
PNW	8214	18926.699943082218	4438.901118683188	0	509.8
PNW	8215	21645.03503605482	4210.124418201115	0	509.8
PNW	8216	23202.81078779161	4112.732977952152	0	509.8
PNW	8217	23009.959453725467	3641.6688704142384	0	509.8
PNW	8218	22595.04822600174	3129.0297041185686	0	509.8
PNW	8219	22192.16298883078	3142.7270850681343	0	509.8
PNW	8220	21654.897364871158	3219.4811082945366	0	509.8
PNW	8221	21198.207230209664	2866.4174258561134	0	509.8
PNW	8222	20899.81781028028	1744.2914461735281	0	509.8
PNW	8223	20764.916839524652	1442.7299161054873	0	509.8
PNW	8224	21182.91718525453	1150.9574357326376	0	509.8
PNW	8225	22923.51398240978	1097.9820569171097	0	509.8
PNW	8226	24294.133478053678	781.5664707435569	0	509.8
PNW	8227	24215.606404580143	551.1339083546823	0	509.8
PNW	8228	23675.069919907135	396.06737981274694	0	509.8
PNW	8229	22884.544323439262	244.31257508443215	0	509.8
PNW	8230	21222.6251846701	173.13489520249829	0	509.8
PNW	8231	19235.445051288483	115.4719654530466	0	509.8
PNW	8232	17733.37355494511	92.41166347306343	0	509.8
PNW	8233	17064.567271891894	686.2698594949596	0	509.8
PNW	8234	16632.233000290697	155.4151016966505	0	509.8
PNW	8235	16531.207379089203	126.0471686473967	0	509.8
PNW	8236	16669.948735304155	536.6813528473187	0	509.8
PNW	8237	17342.531509153705	1222.2228933385816	0	509.8
PNW	8238	18975.4965487216	1982.26500065326	0	509.8
PNW	8239	21630.99687496285	2533.700800196558	0	509.8
PNW	8240	23193.395392715167	2323.308927831705	0	509.8
PNW	8241	22922.38272570018	2017.9998958516685	0	509.8
PNW	8242	22389.18167950125	2089.211268513381	0	509.8
PNW	8243	21783.599132371168	1667.0178629973109	0	509.8
PNW	8244	21155.22143418261	1559.7426685511184	0	509.8
PNW	8245	20906.942151379528	1640.892146888731	0	509.8
PNW	8246	20669.829098740967	2065.7404106844947	0	509.8
PNW	8247	20532.87517328182	2889.17026182473	0	509.8
PNW	8248	21010.397203698227	3777.8125834079883	0	509.8
PNW	8249	22887.16194802138	4521.9333705813615	0	509.8
PNW	8250	24312.428001055516	4790.332790041023	0	509.8
PNW	8251	24325.685328572366	5013.7170187791	0	509.8
PNW	8252	23955.185786409613	4978.405033288449	0	509.8
PNW	8253	23144.647259635494	4258.326803531259	0	509.8
PNW	8254	21652.729870711617	3413.4935941808544	0	509.8
PNW	8255	19618.64473082196	2894.5504872350843	0	509.8
PNW	8256	18111.21095228676	2565.911557768873	0	509.8
PNW	8257	16449.454874990082	669.4164963450606	0	509.8
PNW	8258	16115.26963947286	151.5984294187805	0	509.8
PNW	8259	16077.306678431309	122.95171184153541	0	509.8
PNW	8260	16275.138798426235	523.5015728960743	0	509.8
PNW	8261	16977.847964233046	1192.2076362402815	0	509.8
PNW	8262	18548.77678994876	1933.5846871393755	0	509.8
PNW	8263	21248.18282115537	2471.4783681487233	0	509.8
PNW	8264	22804.708688991108	2266.2532834253398	0	509.8
PNW	8265	22533.55817893456	1968.442007492306	0	509.8
PNW	8266	22068.195073966937	2037.9045766661995	0	509.8
PNW	8267	21584.510923227444	1626.079364775725	0	509.8
PNW	8268	21122.410326280835	1521.4386264169798	0	509.8
PNW	8269	20826.127563928585	1600.5952420214755	0	509.8
PNW	8270	20590.164492536864	2015.010114383404	0	509.8
PNW	8271	20503.215683200346	2818.2182377037016	0	509.8
PNW	8272	20902.67214501194	3685.03734856482	0	509.8
PNW	8273	22683.741818519848	4410.884073894867	0	509.8
PNW	8274	24011.714492865416	4672.692160771885	0	509.8
PNW	8275	23968.20000932756	4890.590536566262	0	509.8
PNW	8276	23525.59840680922	4856.145740136567	0	509.8
PNW	8277	22815.013112885343	4153.751136921514	0	509.8
PNW	8278	21351.847598654218	3329.665277438341	0	509.8
PNW	8279	19218.58423114542	2823.4663359465662	0	509.8
PNW	8280	17753.3447831795	2502.898096380045	0	509.8
PNW	8281	17233.647668317335	661.4534435505353	0	509.8
PNW	8282	16862.230902438132	149.79508829465232	0	509.8
PNW	8283	16843.849463973947	121.4891381255947	0	509.8
PNW	8284	17113.281798927605	517.274253005171	0	509.8
PNW	8285	17862.997814018858	1178.02571452002	0	509.8
PNW	8286	19672.261712457628	1910.5837048952214	0	509.8
PNW	8287	22685.2552091414	2442.0788645010707	0	509.8
PNW	8288	24174.00995225408	2239.295037489943	0	509.8
PNW	8289	23767.416032930054	1945.0263795324256	0	509.8
PNW	8290	22964.64407532309	2013.662655795112	0	509.8
PNW	8291	22144.38631965716	1606.7363161647409	0	509.8
PNW	8292	21380.34739566782	1503.340333094457	0	509.8
PNW	8293	20814.09279619146	1581.5553401300929	0	509.8
PNW	8294	20401.56735817185	1991.040534891496	0	509.8
PNW	8295	20171.42611970239	2784.694085347348	0	509.8
PNW	8296	20668.265989701285	3641.201937999596	0	509.8
PNW	8297	22622.124593841694	4358.4143439991585	0	509.8
PNW	8298	24357.69713250573	4617.108089312716	0	509.8
PNW	8299	24414.807820975162	4832.414452093123	0	509.8
PNW	8300	24045.975156472687	4798.379394195365	0	509.8
PNW	8301	23355.177681850902	4104.340135281699	0	509.8
PNW	8302	21914.169819495633	3290.057200049893	0	509.8
PNW	8303	19702.667632435358	2789.8797547680847	0	509.8
PNW	8304	18144.443454631717	2473.1248389392586	0	509.8
PNW	8305	16690.552582466444	4150.711982048916	0	509.8
PNW	8306	16360.266827964593	4045.2141841354096	0	509.8
PNW	8307	16282.745963491867	3870.935775672867	0	509.8
PNW	8308	16479.533424335765	3888.7753609852557	0	509.8
PNW	8309	17206.61136879927	4042.5556964301113	0	509.8
PNW	8310	18904.76539279785	4172.793323367096	0	509.8
PNW	8311	21796.162227483546	4347.903631059538	0	509.8
PNW	8312	23401.096838618432	5104.319589134593	0	509.8
PNW	8313	23034.96543302399	5881.849052120633	0	509.8
PNW	8314	22304.599082077875	5752.808177075297	0	509.8
PNW	8315	21451.11742740499	5828.960501391191	0	509.8
PNW	8316	20559.68319479682	6038.954319050196	0	509.8
PNW	8317	19924.91217090872	6233.607963681845	0	509.8
PNW	8318	19409.097062618424	6168.350519245492	0	509.8
PNW	8319	19161.85339260782	5962.182593044423	0	509.8
PNW	8320	19527.692354108967	6031.309681768198	0	509.8
PNW	8321	21449.25881492725	5525.7061524131495	0	509.8
PNW	8322	22961.301007611302	4774.656763850312	0	509.8
PNW	8323	22825.680702264526	4235.4369119540315	0	509.8
PNW	8324	22381.765248064516	3755.6655862196617	0	509.8
PNW	8325	21763.39521833612	3585.304487959225	0	509.8
PNW	8326	20588.640439486862	3848.6965782290727	0	509.8
PNW	8327	18996.850025394928	3499.562637947719	0	509.8
PNW	8328	17713.681663703534	3417.5869055998405	0	509.8
PNW	8329	16619.678601193245	320.41164259307203	0	509.8
PNW	8330	16242.446073149087	407.22256456881166	0	509.8
PNW	8331	16134.34433302061	386.61601290935454	0	509.8
PNW	8332	16256.028738855835	454.69407985477267	0	509.8
PNW	8333	16706.584382851594	660.6811558471431	0	509.8
PNW	8334	17646.37241315096	814.3590043687831	0	509.8
PNW	8335	19050.900133088373	883.7145786371254	0	509.8
PNW	8336	20530.853463815267	977.2175185501953	0	509.8
PNW	8337	21471.5933268747	1180.5614730927625	0	509.8
PNW	8338	21513.41016234348	1318.3807985794456	0	509.8
PNW	8339	20918.069141097418	1451.463717466435	0	509.8
PNW	8340	19995.077873043458	1928.663547929327	0	509.8
PNW	8341	19227.90378832749	2207.924367061606	0	509.8
PNW	8342	18761.924303728472	2319.0792189312706	0	509.8
PNW	8343	18475.19327056389	1875.7934166197895	0	509.8
PNW	8344	18734.64816572708	1658.9575897815469	0	509.8
PNW	8345	20398.750375986874	1900.6008826256063	0	509.8
PNW	8346	21928.752519455367	2164.1618221843787	0	509.8
PNW	8347	21794.01884988937	2698.999096593327	0	509.8
PNW	8348	21417.873838926505	2634.3935591966515	0	509.8
PNW	8349	20907.192695803467	2744.0630985524413	0	509.8
PNW	8350	19888.9059616993	2433.9302940825187	0	509.8
PNW	8351	18585.233987621483	2153.8781771724043	0	509.8
PNW	8352	17387.26642233071	1681.3718139198415	0	509.8
PNW	8353	17278.566784903058	114.22419629470095	0	509.8
PNW	8354	16873.721814565	117.93615661144901	0	509.8
PNW	8355	16748.20030166872	111.67275137816372	0	509.8
PNW	8356	16876.62362414419	104.88335679387356	0	509.8
PNW	8357	17303.465399335808	119.794199333767	0	509.8
PNW	8358	18216.461016929752	232.74894317750676	0	509.8
PNW	8359	19493.553888908824	173.64367864592953	0	509.8
PNW	8360	20743.826404764437	81.86484385136066	0	509.8
PNW	8361	21617.813560802726	76.28851000378125	0	509.8
PNW	8362	21797.070658652407	113.91878248948977	0	509.8
PNW	8363	21449.25729251777	157.45979357778904	0	509.8
PNW	8364	20914.50308065621	141.14938120268152	0	509.8
PNW	8365	20306.52251840833	139.69017193348313	0	509.8
PNW	8366	19785.716916137568	214.70712389381455	0	509.8
PNW	8367	19532.465470093062	379.0331198792781	0	509.8
PNW	8368	19832.3510578752	523.2822905493625	0	509.8
PNW	8369	21709.240386604994	787.535423774007	0	509.8
PNW	8370	23361.864371273223	959.5295460931133	0	509.8
PNW	8371	23462.724972282358	893.1691357182386	0	509.8
PNW	8372	23158.634254640678	831.1636930096727	0	509.8
PNW	8373	22515.84234298789	761.2264094992375	0	509.8
PNW	8374	21143.913700064968	733.3034805638347	0	509.8
PNW	8375	19301.448722992558	762.0508139690912	0	509.8
PNW	8376	17837.757994000003	828.2003882157608	0	509.8
PNW	8377	16746.391386624284	0.20800774466236546	0	509.8
PNW	8378	16427.84024292731	0.1690164404251053	0	509.8
PNW	8379	16434.130293540307	0.12130642502222168	0	509.8
PNW	8380	16639.356006864695	0.02680358845946352	0	509.8
PNW	8381	17408.1974457521	0.0	0	509.8
PNW	8382	19166.403317652374	0.012647936150486887	0	509.8
PNW	8383	22037.095390178656	0.06131990538939688	0	509.8
PNW	8384	23625.978136639656	0.1139629003726745	0	509.8
PNW	8385	23296.97992203005	0.27893009451061185	0	509.8
PNW	8386	22764.38480048594	0.3969626687319113	0	509.8
PNW	8387	22173.96595392665	0.4962394169313142	0	509.8
PNW	8388	21578.02992263357	0.447243998096965	0	509.8
PNW	8389	21144.37632041005	0.3884133093079736	0	509.8
PNW	8390	20772.65254823617	0.3295826153445003	0	509.8
PNW	8391	20650.799657599542	0.270798847464988	0	509.8
PNW	8392	21116.0711448648	0.2126558201725168	0	509.8
PNW	8393	22936.782827836334	0.15471584084874873	0	509.8
PNW	8394	24247.87898568018	0.09677586087817128	0	509.8
PNW	8395	24205.77285480236	0.038835880422485536	0	509.8
PNW	8396	23739.642605438243	0.010620440118306013	0	509.8
PNW	8397	22949.6368276328	0.03778419411474995	0	509.8
